,0,1,score_me,student_answer,question,orginal_student_answer,reference_answer
10,-0.18277531332870425,0.1038356604692995,0.0,  that declare include array variable,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Continually split array in half, sort each side of the halves, then put them back together once organized.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
11,0.8714259911691233,0.6983771853400534,0.0,  array literal meaning anything quotes array as individual character,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,merge sort splits the array of elements into smaller arrays until the arrays reach size 1 and then the merge sort merges the smaller arrays into arrays of size 2 then it moves to the next step and merges the next arrays.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
12,0.7508570985037856,-0.4224721821239528,0.0,  arrays call individual letter were array only call word,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,By divide and conquer.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
13,-0.7956387551012658,-0.1821524813950262,4.5,  array have end line end,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Break a single array down into many arrays with individual elements, then sort the elements as you reconstruct them back into a single array.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
14,-0.21393791032911189,0.4450435681796262,5.0,  contain null value as last element whereas not,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Merge sort breaks the array in half, and continues to do so until it has 2 elements to compare and sorts them, after doing so it ""merges"" back as it keeps on sorting the algorithm as it does so.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
15,-0.7638412560993714,-0.12395697926597006,2.5,  have terminating 0 end,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Merge sort divides the problem in half, organizes each half, then brings the two halves together again.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
16,-0.5808138701547704,-0.45822368329039986,2.5,  one have extra member 0 end,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Take an array and split it into two, then solve these simpler problems and merge the two answers in correct order.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
17,-0.6439951216895012,-1.1979980612810581,2.5,  have size function call available array have static size,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"A merge sort recursively divides the array into half until only one element remains, then it sorts the data on its way out of the recursive call by merging the cells.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
18,-0.8159331148444344,-0.0001312343762932492,5.0,  add null value end string,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Merge sort recursively divides an array into two arrays until all arrays have 1 element, at which point it merges the 1 element arrays into larger sorted arrays, the final returned array being the sorted version of the initial array.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
19,-0.4579897112025355,-0.26474406377202364,5.0,  array need end signature separate other object value user enter,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,Merge sort continuously breaks an array in half then sorts the arrays as it concatenates them back together into one sorted array.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
20,1.0749539689581313,0.0013795923430817906,0.0,  store different memory addresses accessed easly where as not easy able access string,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"It takes an array, splits itself in half, sorts the two halves (either by recursion or iteration) and compares them together giving a third array a full sorted list with both halves rejoined. ","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
21,4.42450887397241,1.2696302514852624,0.0,  when passed array individual store manipulate although when word store store as one word not as individual character,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"it splits a large array into small arrays and recurs until the array is a size of 1, and then merges all of the arrays back together until the source array is completely sourted.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
22,0.12668239783973922,-1.9943447166813286,0.0,  change size passed function value whereas not change size passed function reference only,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,Mergesort divides the array into smaller halves and then combines the sorted subarrays into one sorted array.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
23,1.1367826282730045,-0.8844210764019387,1.5,  act as single object individual entities accessible only specific classes function array less robust direct accesses specific entities,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"merge sort breaks the array down in halves until it is comparing two values, sorts those two values, then merges that back with the other broken down parts that it sorted, each level merging more sets together till you return back to your whole array in order.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
24,1.9913439579480734,0.0539216395183923,0.0,  arrays store as store memory location array only one memory location,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Divides the data into twor separate arrays, sorts the two arrays and merges them back to back together recursively. ","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
25,-0.8757716711567697,1.0989403574828542,5.0,  array have one more element last element terminating element null does not exist string,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Take the initial array and split it into two, temporary, smaller arrays, sort the two smaller arrays, and merge them back into a single array.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
26,-0.9258720019290408,-0.16648533932382856,5.0,  specific have extra datum end null 0,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,merge sort divides the data into halves until data of one element is reached and then merges each element together according to its placement in comparison to the rest of the data,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
27,-1.0058629484404937,-0.17810836645468694,5.0,  have null value end string,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"merge sort uses the divide and conquer strategy, sorting an array in parts, then merging the sorted parts back together.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
28,-0.47990501961819537,0.7986848010263929,5.0,  when put array null terminating added end 0,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"Divide recursuivly big array into two arrays, sort two array and merge them togather recuruivly.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
29,-0.21293372988984172,-0.26390792780018163,0.0,  include,What is the main difference between a string of characters that is read into a variable of type string versus a variable of type char[]?,"divides an array in half and sorts each half by calling its self, thus dividing each half again and again and sorting it until the array is sorted. then putting the elements back in the original array sorted.","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
0,0.2524283055358221,2.7352963691496064,3.0,  example have array element split array equal halves repeat processes element,Briefly describe the divide-and-conquer paradigm.,Merge sort takes an array and splits it in half and sends each half back to itself recursively and merges and sorts the two halves when it starts going back up.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
1,0.8982072665578594,-1.3631109606191936,5.0,  coquer mean dividing problem 2 problem solve then merge back together final solution whole problem,Briefly describe the divide-and-conquer paradigm.,"merge sort splits an array into two halves and then sorts the two smaller arrays, and then merges them back together to form a sorted array","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
2,-0.5422602180838124,-0.4240871745972779,4.0,  problem smaller smaller portion easier solve,Briefly describe the divide-and-conquer paradigm.,"the merge sort continually divides the array (or set of containers) into halves, until it reaches the point where there is just one element left, then merges each of the sets of two sorted arrays (containers).","It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
3,-1.032762370177802,1.3948047684648104,3.0,  element recur then work merge sort quicksort,Briefly describe the divide-and-conquer paradigm.,merge sort splits an array of elements into smaller and smaller array's till the value of 1 is reached.,"It splits the original array into two, sorts each of the two halves, and then merges the sorted arrays."
4,-0.7860957543954094,0.2022386064668539,4.0,  program half once multiple time extent that program as whole easier work group solve problem,Briefly describe the divide-and-conquer paradigm.,A variable in memory that hold the address of another memory location to which it points too,The address of a location in memory.
5,-1.7193840029336747,0.5898338160470877,2.0,  one large string line value sepereate smaller line easily manipulate then replace order,Briefly describe the divide-and-conquer paradigm.,A pointer is a variable that contains the memory address of a given value.,The address of a location in memory.
6,0.203731594187794,-0.770922448381115,4.0,  split problem smaller more manageable part proceed address smaller problem,Briefly describe the divide-and-conquer paradigm.,A pointer is a variable that stores the address of another variable.,The address of a location in memory.
7,-1.149263231233293,0.7815163690947285,4.0,  dive breaking large complex program small easy solve component,Briefly describe the divide-and-conquer paradigm.,A pointer is a variable that holds a memory address or location of another variable.,The address of a location in memory.
8,-0.045771126732484485,-0.5536208456704353,4.0,  dividing large problem smallest incident problem solving smallest incident,Briefly describe the divide-and-conquer paradigm.,A data type that points to an address in memory which contains certain information. Used for pass-by-reference to save memory.,The address of a location in memory.
9,-1.5956576352810279,0.490289740671444,4.0,  break very large datas structure smaller sub unit easier manipulate,Briefly describe the divide-and-conquer paradigm.,a pointer points to a location in memory of a certain data type,The address of a location in memory.
10,0.23660693469097938,1.3974472437172334,4.0,  technique where take sorting algorithm break array smaller element array tackle problem run algorithm,Briefly describe the divide-and-conquer paradigm.,A pointer is a variable that points to the address location of another variable.  Represented by (*).,The address of a location in memory.
11,0.12703750472158545,-0.5738924867911532,4.0,  problem two piece work piece separately allowing faster approach two separate smaller problem,Briefly describe the divide-and-conquer paradigm.,A pointer is a variable that holds the address of a given variable (and of a given data type),The address of a location in memory.
12,2.5692910684974613,-3.2068844344062524,4.5,  take problem smaller problem solve that smaller problem smaller problem solve thus solving whole problem processes,Briefly describe the divide-and-conquer paradigm.,pointer is a programming data type whose value points to another value stored in computer memory by its address.,The address of a location in memory.
13,0.30370776905390323,-0.7554052008045735,4.0,  idea split problem half solve smaller split problem,Briefly describe the divide-and-conquer paradigm.,A data type that points to a specific memory address.,The address of a location in memory.
14,1.7988795209790789,-2.5419564651936652,5.0,  split large problem simple problem point solve simple problem merge simple solution together answer large problem,Briefly describe the divide-and-conquer paradigm.,Its like a variable except it only holds the address in memory of the variable not the physical information.,The address of a location in memory.
15,0.12253346028438887,-0.9910470783770884,4.0,  refer abstraction act separating large complex problem smaller easier problem solve relatively simple algorithm,Briefly describe the divide-and-conquer paradigm.,a pointer is a reference to a memory location.,The address of a location in memory.
16,-0.607355534559541,-0.012884263451244172,4.0,  take large problem split two more easier faster solution better readability,Briefly describe the divide-and-conquer paradigm.,A pointer is an alias to an object in memory.,The address of a location in memory.
17,0.00968957202243732,-0.794910977558898,4.0,  taking large problem splitting simple smaller problem,Briefly describe the divide-and-conquer paradigm.,"A pointer is a variable that contains a memory address for something that you can use, such as a value, array, or even a function.",The address of a location in memory.
18,0.7949732413917151,-1.062007990034221,4.0,  problem singular unit work problem piece piece problem solve,Briefly describe the divide-and-conquer paradigm.,its a data type with a memory address and a value,The address of a location in memory.
19,-0.6224937427014939,-0.035839370198524824,5.0,  smaller part easier compare than comparing whole problem halves easily compare then work backwards putting back together give solution,Briefly describe the divide-and-conquer paradigm.,a form of storing data that keeps the location in memory of an data type or object.,The address of a location in memory.
20,-1.3522359799810384,1.0745965714656678,4.0,  take datum two part work part indiviually item found,Briefly describe the divide-and-conquer paradigm.,it contains a object's memory address,The address of a location in memory.
21,-0.14055549996726552,-0.7785741497833428,4.0,  idea take large problem split smaller problem making program easier read modify,Briefly describe the divide-and-conquer paradigm.,variable that contains the memory address of a data object.,The address of a location in memory.
22,-0.7756890821172573,0.16268670306092323,4.0,  recursive solution keep dividing problem halves base case reached,Briefly describe the divide-and-conquer paradigm.,A pointer is an element that references a memory location.,The address of a location in memory.
23,0.23075880607398788,-0.8221166913282771,5.0,  dividing conquering mean breaking problem two smaller problem solving putting two solution together,Briefly describe the divide-and-conquer paradigm.,"an object that points to a specific place in memory, where a variable or value is stored.",The address of a location in memory.
24,7.188408721018175,4.337520411468167,5.0,  big problem small problem solve small problem join small solved element problem if two ore more element array array part compare element comperison element if array have element first half have n 2 element,Briefly describe the divide-and-conquer paradigm.,a variable that stores the address of a memory location,The address of a location in memory.
25,-1.006380622500922,1.956497414732621,3.0,  array half sort half then sort back one array,Briefly describe the divide-and-conquer paradigm.,"A pointer is a variable that points to an address in memory, which contains some data. The pointer does not contain or point to any data, only a memory address.",The address of a location in memory.
26,-1.622319052709098,0.9502217903107925,1.0,  take classes break everything suppose do easily manage function,Briefly describe the divide-and-conquer paradigm.,Pointer is a variable which have a memory address of a variable.,The address of a location in memory.
27,-2.029721322469622,0.8439640489171113,1.0,  show cpp header file splitting program smaller subsection individual code become easier write keep as oppose having code one file,Briefly describe the divide-and-conquer paradigm.,a pointer points to a location in memory where data is stored,The address of a location in memory.
28,1.871351793179806,-2.712827691446456,5.0,  when problem too big split smaller problem same type solve then solution smaller problem give solution large original problem,Briefly describe the divide-and-conquer paradigm.,a variable that holds the address of another variable and can access the contents of the variable.,The address of a location in memory.
29,-1.5796603823512263,0.48317437507459676,1.5,  separating large program smaller classes then target reached,Briefly describe the divide-and-conquer paradigm.,a pointer is a memory address that points to a data member,The address of a location in memory.
0,-2.2455764815770665,1.4219521792228214,5.0,  divide conqure technique recursively then when merging back together compare element together sorted list done reversing divide conquer technique,Briefly describe in one sentence how does merge sort work?,A data type that stores the memory address of another variable.,The address of a location in memory.
1,-1.9330965685503554,-0.5929623798844104,2.0,  removing item sepperate memory location merging back together order,Briefly describe in one sentence how does merge sort work?,its like a variable but only holds an address in meomrry not the physical address.,The address of a location in memory.
2,-1.0060486393541443,-0.9898639316807148,5.0,  divide array two halves half then two halves together,Briefly describe in one sentence how does merge sort work?,"Try several sets of data on an algorithm that includes worst case, best case, and random cases.  Also try and run the same program on a different computer with the same specs",Implement the algorithm and measure the physical running time.
3,-1.7984708756123993,-0.07182120061149451,5.0,  divide two sublist then sublist break length 1 then sublist sorted,Briefly describe in one sentence how does merge sort work?,not answered,Implement the algorithm and measure the physical running time.
4,0.9643519803661671,2.230670972742763,5.0,  divide conquer idea where divide array half multiple time then join element array back sorted array best sorting algorithm quicksort,Briefly describe in one sentence how does merge sort work?,time complexity using big O  logarthmic O(log n) linear O(n) exponential O(n^2) quadratic O(n^k) k&gt;=1 Polynomial O(a^n) n&gt;1,Implement the algorithm and measure the physical running time.
5,-1.9844611534476553,0.569725345616851,5.0,  divide line half coninuously get only single value then recombine value form sorted line,Briefly describe in one sentence how does merge sort work?,Using some sort of counting principle of the number of operations performed in an algorithm.,Implement the algorithm and measure the physical running time.
6,-0.9718298082875639,-0.6130617999319558,5.0,  continually split array half side halves then put back together once organize,Briefly describe in one sentence how does merge sort work?,Experimental means you would actually write a prototype of the algorithm and measure the time it takes to run given certain parameters.,Implement the algorithm and measure the physical running time.
7,3.157862267895712,-0.8350473415985976,5.0,  split array element smaller array arrays reach size then smaller array array size two then move next step next arrays,Briefly describe in one sentence how does merge sort work?,measuring the relationship of running an algorithm with different input sizes.,Implement the algorithm and measure the physical running time.
8,-1.8174106054947503,0.18257136000722404,1.5,  divide conquer,Briefly describe in one sentence how does merge sort work?,"Oposite of a theoretical assessment of the algorithm to determine runtime, but to run the code first to determine the the runtime.  This is not recommended because it is a limited test.  It does not include all possibilities of the data, nor the hardware used to process the data.",Implement the algorithm and measure the physical running time.
9,1.3621240556807006,0.7504409756484942,5.0,  break single array many array individual element then element as reconstruct back single array,Briefly describe in one sentence how does merge sort work?,not answered,Implement the algorithm and measure the physical running time.
10,-0.6337370196584188,0.27313334010593837,5.0,  break array half continue do have two element compare doing as keep sorting algorithm as,Briefly describe in one sentence how does merge sort work?,The experimental approach for measuring the running time is by using the Big O equation which tells you the running time.,Implement the algorithm and measure the physical running time.
11,-2.071104437890212,-0.16557431819564072,5.0,  divide problem half organize half then bring two halves together again,Briefly describe in one sentence how does merge sort work?,"You create and run  the algorithm multiple times, while measuring the amount of time it takes, you then average the results.",Implement the algorithm and measure the physical running time.
12,-0.5562428334997047,-1.8419161095393606,5.0,  take array split two then solve simple problem two answer correct order,Briefly describe in one sentence how does merge sort work?,keep a value of how many operations it takes and add to this value each time a function is called.,Implement the algorithm and measure the physical running time.
13,-1.125228058388275,1.1655002167113993,5.0,  recursively divide array half only element remain then datum way out recursive call merging cell,Briefly describe in one sentence how does merge sort work?,BIG-OH,Implement the algorithm and measure the physical running time.
14,4.590534646594766,1.835419504012594,5.0,  recursively divide array two array array have element point element array large sorted arrays final returned array being sorted version initial array,Briefly describe in one sentence how does merge sort work?,Running the program with various input data and measuring the running time with system time.,Implement the algorithm and measure the physical running time.
15,0.993148418960041,0.40576624665605354,5.0,  continuously break array half then array as concatenate back together sorted array,Briefly describe in one sentence how does merge sort work?,"You run a program with different data sizes, like 10^x.  As you increase x and measure the completion speeds for the program, you can find patterns and attempt the measure the running time.  It's very important to keep the same software and hardware however, which makes experimental testing inferior to theoretical in the eyes of most.",Implement the algorithm and measure the physical running time.
16,0.04806771838095927,-1.064057218549411,5.0,  take array split half two halves recursion iteration compare together giving third array full sorted list halves rejoined,Briefly describe in one sentence how does merge sort work?,to run the program through and see how many times each thing is called and the runtime of each function is based on that.,Implement the algorithm and measure the physical running time.
17,3.1885670195798683,-0.2408800452628033,5.0,  split large array small array recur array size 1 then array back together source array completely sourte,Briefly describe in one sentence how does merge sort work?,the number of times a specific segments get called per unit work.,Implement the algorithm and measure the physical running time.
18,0.2719990549969458,0.5228450357249341,5.0,  mergesort divide array smaller halves then combine sorted subarray sorted array,Briefly describe in one sentence how does merge sort work?,"For every call into memory, add/ multiply it into an equation of type O(n)",Implement the algorithm and measure the physical running time.
19,0.08956260572860482,-1.8242603173563274,5.0,  break array halves comparing two value two value then back other broken part sorted level merging more set together till return back whole array order,Briefly describe in one sentence how does merge sort work?,"adding a time marker at the before the algorithm is called and another time marker immediately after so that you have the change in time, then you can calculate the efficiency by the speed of the computers cpu.",Implement the algorithm and measure the physical running time.
20,-0.8296200782298107,-0.3516106375331191,5.0,  divide datum separate arrays two array back back together recursively,Briefly describe in one sentence how does merge sort work?,Big O(h) notation,Implement the algorithm and measure the physical running time.
21,2.6965286520055898,-1.7328777359721785,5.0,  take initial array split two temporary smaller array two smaller array back single array,Briefly describe in one sentence how does merge sort work?,the experimental approach measures actual running time in t.  t= seconds.,Implement the algorithm and measure the physical running time.
22,-2.136861023822113,0.9670869667932628,5.0,  divide datum halves datum element reached then element together according placement comparison rest datum,Briefly describe in one sentence how does merge sort work?,running an algorithm on a specific set of data,Implement the algorithm and measure the physical running time.
23,-1.0311166832909653,0.6120800286324418,5.0,  divide conquer strategy sorting array part then merging sorted part back together,Briefly describe in one sentence how does merge sort work?,"In experimental terms, the running time of an algorithm is measured by the number of operations required to complete the function. This number can usually be expressed in big-O notation.",Implement the algorithm and measure the physical running time.
24,1.1452719868334509,-0.6795588292837142,5.0,  divide recursuivly big array two array two array togather recuruivly,Briefly describe in one sentence how does merge sort work?,"run the code for n-times and get average values, drop the constant and lowest number. for example if             f(x) = 3n +1 the running time will bef  f(x) = O(n)",Implement the algorithm and measure the physical running time.
25,1.06527291809463,2.6417279452640527,5.0,  divide array half half calling self thus dividing half again again sorting array sorted then putting element back original array sorted,Briefly describe in one sentence how does merge sort work?,to measure the actual time of the program to run. and calculate the running time using the input and operations done,Implement the algorithm and measure the physical running time.
26,-0.7867366800131402,-0.9806329793527634,5.0,  take array split half send half back recursively two halves when start going back,Briefly describe in one sentence how does merge sort work?,adding up the number of operations performed based on the worst case possible.,Implement the algorithm and measure the physical running time.
27,1.3839482669105487,-1.372706161067017,5.0,  split array two halves then two smaller array then back together form sorted array,Briefly describe in one sentence how does merge sort work?,the experimental approach would be to run through the algorithm and see how long it takes,Implement the algorithm and measure the physical running time.
28,-0.6156628366478625,0.26448301713990563,5.0,  continually divide array set container halves reaches point where element left then set two sorted arrays container,Briefly describe in one sentence how does merge sort work?,"trying it with different sets of inputs, and measuring the amount of time that the algorithm actually takes.",Implement the algorithm and measure the physical running time.
29,0.5859641917364014,-0.4865721284592139,2.5,  split array element smaller smaller array till value reached,Briefly describe in one sentence how does merge sort work?,running the input with various inputs measuring the running time with  system time,Implement the algorithm and measure the physical running time.
0,2.910971190811679,-0.6087258360405576,5.0,  try several set datum include worst case best case random case try run same program different computer same spec,What is the experimental approach for measuring the running time of an algorithm?,"it scans the list and selects the smallest(largest) element and places it in the front, increment the curPtr by one, scan the list again for the next smallest(largest) element and place it in with respect with the other sorted elements.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
1,-0.27764142856087853,0.3834170025096308,0.0,  not answered,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort searches the array for the lowest value and swaps it with the first value in the array. Then searches for the next lowest value and swaps it with the second item in the array, and so on.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
2,-0.830113565643852,0.014455694707591307,1.5,  complexity using big logarthmic o log n linear o n exponential o n^2 quadratic o n^k k gt = 1 polynomial o a^n n gt 1,What is the experimental approach for measuring the running time of an algorithm?,Compare the largest element to the front element and swap data according to value if needed.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
3,-0.7678112304433001,-0.062094755028748165,5.0,  using sort counting principle number operation performed algorithm,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort is a sorting algorithm that divides a list in half and has two lists. It then compares the first elements in both these lists and puts these elements in another list, having the smaller element before the bigger one.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
4,-0.02979604974799532,-0.28865715696914135,5.0,  mean actually write prototype measure take run give certain parameter,What is the experimental approach for measuring the running time of an algorithm?,"Iterate through the list (assume list of integers), find the smallest one, and put it in a separate ""sorted"" list... then traverse again and find the next smallest, and move it to the sorted section... and repeat until you run out of elements to sort.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
5,-0.17756263875890269,-0.24256210849526544,5.0,  relationship different input size,What is the experimental approach for measuring the running time of an algorithm?,selection sort selects the smallest element out of the list then the second smallest ....and sorts them acordingly.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
6,2.777230993390132,4.412052838996724,5.0,  oposite theoretical assessment determine runtime run code first determine runtime not recommended because limited test does not include possibilities datum nor hardware process datum,What is the experimental approach for measuring the running time of an algorithm?,You select the smallest element and place it on the left.  You select the smallest element and sort it with respect the the item already on the left.  You continue this till the end of the collection of items.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
7,-0.2776414285608793,0.3834170025096314,0.0,  not answered,What is the experimental approach for measuring the running time of an algorithm?,"A selection sort scrolls through the data structure looking for the lowest (or highest) unsorted piece of data, moves it to the held spot, increments that spot by one, and starts the process over.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
8,-0.6519484055568756,0.013288871492219434,1.5,  using big equation tell time,What is the experimental approach for measuring the running time of an algorithm?,Selection sort works by finding the smallest element and then compares it with the largest and sorts the elements.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
9,-0.2803627474057688,0.036913729567905805,5.0,  create run multiple amount take then average result,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort is usually a recursive sorting method where you divide the elements to be sorted in half repeatedly. You then sort the smallest case, then work your way up, sorting each until they are all sorted.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
10,-0.6979592462566168,-0.15969134833333196,3.0,  keep value how many operation take add value function called,What is the experimental approach for measuring the running time of an algorithm?,"goes to the middle of the list, checks to see if it is greater or less then the value given and moves through the list accordingly to add the value into the proper place.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
11,-0.5184909298425735,0.031433129387539956,1.5,  big oh,What is the experimental approach for measuring the running time of an algorithm?,selection sort finds the lowest element in the data set and places it behind the pivot point.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
12,0.037949637093094214,0.06193397925322889,5.0,  program various input datum system time,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort iterates through the array one element at a time, seeking the least value from the right and replacing the current value with it.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
13,3.570053236936825,-3.0045058296720515,5.0,  run program different datas size like 10^x as increase measure completion speed program find pattern attempt measure very important keep same software hardware testing inferior theoretical eye most,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort traverses an unsorted array looking for the smallest value, when it's found it is put at the beginning of the unsorted array.  Performed several times, this will output a sorted array.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
14,0.2044405702230965,0.09774254634311486,5.0,  run program through see how many thing called runtime function base,What is the experimental approach for measuring the running time of an algorithm?,it runs through the list and finds the smallest (or largest) value and puts it at the appropriate position,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
15,-0.6761675052638089,0.03669831406471603,3.0,  number specific segment get called unit work,What is the experimental approach for measuring the running time of an algorithm?,"pick a number, and set all values less than that number to the left, while all numbers on the right of that number is larger.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
16,-0.5406128246741062,0.0445900345608146,1.5,  call memory add multiply equation type o n,What is the experimental approach for measuring the running time of an algorithm?,It takes the largest item in the unsorted array and swaps it with last item in the unsorted array.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
17,-0.4974981045662746,-0.21969279778092918,3.0,  adding marker called marker immediately that have change then calculate efficiency speed computer cpu,What is the experimental approach for measuring the running time of an algorithm?,"by selecting the first object and comparing it with the next objects to find one that is smaller, if it does it switches the two.  then it comes back the other way and sees if the objects previous to the last one is greater, if it does it switches them.  it does this while decreasing the range it looks at until it finishes in the middle.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
18,-0.5416467627755988,0.018246228708237444,1.5,  big o h notation,What is the experimental approach for measuring the running time of an algorithm?,"Selection sorts works by going through a certain list. Goes through the unsorted list and selecting the largest item in the list and placing it in a sorted array. There are two arrays, unsorted and sorted. Complete these steps until the list is sorted.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
19,-0.2340544823716219,-0.24508211354340873,5.0,  measure actual t t= second,What is the experimental approach for measuring the running time of an algorithm?,"selection sort works by pulling all of the values off to the side, leaving one value in the list.  It will then insert a value into the list.  if the value is bigger it will go to the right, if smaller if will go to the left.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
20,-0.11228133487597894,0.32128797698715644,5.0,  specific set datum,What is the experimental approach for measuring the running time of an algorithm?,selection sort searches for the smallest element of the remaining data organization and places it at the largest point of the new data organization,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
21,-0.7726356497515853,-0.38521557147048846,2.5,  term measure number operation require complete function number expressed big o notation,What is the experimental approach for measuring the running time of an algorithm?,"Selection sort sorts an array one element at at time. It first finds the element with the smallest key and puts it into the first location within its array or list, then finds the next smallest and puts it in the second location, and so on.","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
22,-0.38328473062637153,0.2796358584883254,2.5,  run code n get average value drop constant lowest number example if f x = 3n one bef f x = o n,What is the experimental approach for measuring the running time of an algorithm?,"select an element compare it with 2nd element if it is greater, swap it ","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
23,0.15316403056043007,-0.6061513597411973,5.0,  measure actual program run calculate using input operation done,What is the experimental approach for measuring the running time of an algorithm?,"it selects the smallest element in a list and switches it with the element in its correct position, then it selects the next smallest and does the same...","It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
24,-0.3360402317682157,-0.14056722134140204,2.0,  adding number operation performed base worst case possible,What is the experimental approach for measuring the running time of an algorithm?,It starts at the first element and replaces it with the smallest element found to the right. It then repeats with the next element in the list.,"It selects the minimum from an array and places it on the first position, then it selects the minimum from the rest of the array and places it on the second position, and so forth."
